scenario_id,n_total,lambda0,cens_prop,prev,hr_overall,rel,hr_pos,hr_neg,replications,metric,value
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,cox_hr_mse,0.0091375686470837
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,rmst6_bias,0.0020080726638341
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,rmst6_mse,0.0159890258783634
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,rmst12_bias,0.0028982764759331
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,rmst12_mse,0.120971759678211
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,mile6_bias,0.0004003443981544
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,mile12_bias,0.0002594998601993
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,true_hr_mix,0.8
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,true_rmst6,0.0647020149380735
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,true_rmst12,0.241737461091773
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,true_mile6,0.0208281086118826
6,300,0.0192540883488874,0.0,0.1,0.8,0.9,0.72,0.808888888888889,200,true_mile12,0.0375532345845322
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,logrank_p_reject,0.17
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,wlr_fh00_p_reject,0.17
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,wlr_fh01_p_reject,0.155
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,wlr_fh11_p_reject,0.16
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,wlr_fh10_p_reject,0.12
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,maxcombo_p_reject,0.105
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,cox_p_reject,0.17
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,rmst6_p_reject,0.03
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,rmst12_p_reject,0.055
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,cox_hr_bias,0.0068505134393552
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,cox_hr_mse,0.013272291302744
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,rmst6_bias,-0.0061168182255226
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,rmst6_mse,0.0132774309700404
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,rmst12_bias,-0.0261480645839476
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,rmst12_mse,0.11476882172878
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,mile6_bias,-0.0043723099398962
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,mile12_bias,-0.0012921948530135
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,true_hr_mix,0.9
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,true_rmst6,0.0323238035786524
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,true_rmst12,0.120672082243722
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,true_mile6,0.0104009117165177
7,300,0.0192540883488874,0.0,0.1,0.9,0.7,0.63,0.93,200,true_mile12,0.0187307804466006
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,logrank_p_reject,0.16
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,wlr_fh00_p_reject,0.16
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,wlr_fh01_p_reject,0.175
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,wlr_fh11_p_reject,0.135
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,wlr_fh10_p_reject,0.105
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,maxcombo_p_reject,0.11
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,cox_p_reject,0.16
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,rmst6_p_reject,0.06
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,rmst12_p_reject,0.075
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,cox_hr_bias,0.0006233550690701
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,cox_hr_mse,0.011756776766878
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,rmst6_bias,0.008988362379058
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,rmst6_mse,0.0167608264168911
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,rmst12_bias,0.0240554885665262
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,rmst12_mse,0.110221207716874
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,mile6_bias,0.0028461698527524
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,mile12_bias,0.0026589438566289
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,true_hr_mix,0.9
